solution_id,ra,dec,parallax,phot_g_mean_mag,teff_gspphot
1636148068921376768,289.08413881967107,47.80691950763185,0.9352652923224222,16.528004,4737.7373
1636148068921376768,289.08617699389623,47.8126124012585,0.31130640761976114,17.29868,4828.6367
1636148068921376768,289.08795392901106,47.82290737517911,0.08644876307182735,18.595545,5101.539
1636148068921376768,289.08820274461806,47.82348589759511,0.7027959208397353,18.595238,3670.04
1636148068921376768,289.0793793476912,47.81969770011047,0.5637205620628319,15.138237,5447.3115
1636148068921376768,289.07682721476954,47.82491970612349,4.395567457232094,16.36407,3473.3923
1636148068921376768,289.0517490437806,47.82088311444432,0.8988121488928311,18.230732,4113.769
1636148068921376768,289.05929673800847,47.822059640384076,0.3364709526369075,17.748034,5193.157
1636148068921376768,289.0730610210895,47.82633049101045,0.7716953723608366,14.987258,5661.3115
1636148068921376768,289.0746671298543,47.830637037005324,0.352671347566878,17.950464,5263.3643
1636148068921376768,289.06784276371036,47.832278052120806,0.461823051766853,15.868065,5703.5527
1636148068921376768,289.0631249205974,47.83519049405052,0.34345693192464494,17.013645,5495.3604
1636148068921376768,289.05947696862455,47.837109637413725,0.19612773769452693,17.491096,5449.6655
1636148068921376768,289.12953207977375,47.81006394239205,1.717500293508742,18.274477,3666.9768
1636148068921376768,289.135317878432,47.81640207049164,0.5950589169975942,18.052036,4399.7896
1636148068921376768,289.1255699004995,47.82537714286972,0.42405807206328694,15.634226,6131.984
1636148068921376768,289.1103443181687,47.8302206596764,0.8532951123917877,17.802328,4254.2524
1636148068921376768,289.0986519303371,47.82250921154645,0.26653069216379577,17.064676,5384.8784
1636148068921376768,289.1374270156954,47.834606590549384,0.1881038899451396,18.58042,6060.7915
1636148068921376768,289.13243999276466,47.8365422343122,0.5350833065666775,17.130587,4147.0537
1636148068921376768,289.1378294849006,47.8513468673011,0.15388719772982196,17.685228,5714.2085
1636148068921376768,289.13955729543795,47.854456561895965,0.09714845810339563,17.608234,5452.9756
1636148068921376768,289.15230015817366,47.83626176582973,0.7132962587697489,16.675955,4871.0547
1636148068921376768,289.1437030276368,47.84596208247765,0.9916467713050255,17.916855,3671.8357
1636148068921376768,289.1167786066634,47.844880247866215,0.09953419209373562,18.559002,5676.0903
1636148068921376768,289.1110265336838,47.84959497148788,0.23459071255532563,17.384842,5231.5264
1636148068921376768,289.1288909203662,47.856678742747775,0.41387874752940235,18.823748,4636.4683
1636148068921376768,289.0962829960323,47.831041306532725,0.1699551869188447,18.540592,5256.7397
1636148068921376768,289.0786956647912,47.83578728270509,0.5412859813646926,17.770351,4308.8867
1636148068921376768,289.09626756214993,47.83514586381233,4.790765095895812,17.535772,3445.2612
1636148068921376768,289.08428172066294,47.844856770929454,0.1870033471912795,15.183629,4701.0537
1636148068921376768,289.07845609733596,47.834742442186574,0.5808853191839108,18.804636,3868.4802
1636148068921376768,289.1007806648949,47.838186845434315,0.8291431554124071,16.408201,4622.196
1636148068921376768,289.09695271895794,47.8415428283354,0.2984886799827679,18.242619,5041.5684
1636148068921376768,289.09709772632493,47.84928072426747,1.9075682739939475,10.788884,6031.741
1636148068921376768,289.0688352469307,47.85221537961983,0.2603053705275134,18.171623,5432.0337
1636148068921376768,289.08028673835526,47.85533222205521,0.19556811043924102,18.42334,5327.888
1636148068921376768,289.06842064226,47.864137519089276,0.26837006221394527,18.074991,5070.19
1636148068921376768,289.0934092680611,47.867753707818906,0.2982127337268308,18.772617,5265.6846
1636148068921376768,289.1065689597743,47.85212783067919,0.19940831330375533,17.241997,5460.5513
1636148068921376768,289.0960394180842,47.862818537785365,0.32978898693126496,16.022158,5610.3545
1636148068921376768,289.09221342814334,47.86387363072881,0.4734165995208359,16.518528,5122.7163
1636148068921376768,289.1115528220835,47.870842648804874,1.403982497764972,18.921955,3441.5466
1636148068921376768,289.1000340983262,47.87627526503986,0.23667999899936523,14.95923,4775.5225
1636148068921376768,289.09770472041436,47.870307624446426,0.7656880664833291,17.04942,4329.5776
1636148068921376768,289.0698606997194,47.87254750336469,1.57807570497432,17.492125,4083.7617
1636148068921376768,289.0824357720489,47.871604558012905,0.1568889437431657,16.50758,5672.3774
1636148068921376768,289.0824883133781,47.88060980074559,0.3994395852978834,16.806805,5497.1255
1636148068921376768,289.0285420067718,47.80757835470109,0.4346220924646324,18.851963,4716.597
1636148068921376768,289.02462742323974,47.82220810424795,0.06811678442843744,18.7041,5196.6904
1636148068921376768,289.04499520935417,47.82319045966415,0.5952482368248971,17.78813,4419.7886
1636148068921376768,289.0055745284922,47.82827002688427,0.5630419503723976,18.266266,4276.2725
1636148068921376768,289.00490834768266,47.8322132180971,0.28451455995816644,16.290575,6231.4487
1636148068921376768,289.01471869190385,47.813605710725284,0.6181269766948777,16.567682,5000.627
1636148068921376768,289.0148079326021,47.81701325036641,0.23477973508633435,18.323603,4850.8354
1636148068921376768,289.0120709492737,47.81454554012641,0.24238112124203573,17.343973,5704.705
1636148068921376768,289.0143230007968,47.82662127803857,0.09089423586162121,18.248453,5801.219
1636148068921376768,289.0223758789478,47.834725538058436,0.4169764122626072,16.361898,5615.6543
1636148068921376768,289.0194081471354,47.83690639197097,0.33784958990567504,17.387665,5334.5376
1636148068921376768,289.0093618993839,47.84402876979228,0.44000557885082464,16.519396,4933.583
1636148068921376768,289.0445772509779,47.83258050849536,0.34254316699721615,18.09505,4388.582
1636148068921376768,289.0356747004393,47.84419706818569,0.7709978171081201,14.425996,6074.1553
1636148068921376768,289.05134892116627,47.8491803508379,1.2910074993104368,15.759673,4774.791
1636148068921376768,289.04451978614406,47.85454242908345,0.10496980302867777,15.482823,5220.9536
1636148068921376768,289.01453095342896,47.84437505000667,0.2676704952239377,16.826593,5530.7104
1636148068921376768,289.0337539596682,47.86143673781522,0.9239034515694823,18.104996,3942.858
1636148068921376768,289.0178856908897,47.86435361401072,0.5541734177517003,18.938768,4320.913
1636148068921376768,289.02209894356446,47.854906194477884,0.13724796821727417,18.112604,5681.2153
1636148068921376768,289.0190847764194,47.86527487020187,0.4223966667105499,15.800196,5935.4736
1636148068921376768,288.9970820300183,47.834747137156086,0.3741632407804372,17.115667,5327.944
1636148068921376768,288.98707482382775,47.84592541692725,0.22846228974812569,18.297983,5148.799
1636148068921376768,288.97028033286057,47.84848828443484,0.5135890529392386,16.517685,5337.9565
1636148068921376768,288.9610836138864,47.85186948401808,0.45398691741531033,17.242765,5143.691
1636148068921376768,288.9656739111199,47.84905779479164,0.33821006892741484,16.568176,5217.839
1636148068921376768,288.9707391890879,47.85328604115856,0.4700044378826261,17.583553,4917.3916
1636148068921376768,288.9700075209666,47.840471926655,1.365146727130976,11.555657,4834.764
1636148068921376768,288.9933475656807,47.86602651475808,0.4754282054635316,16.460463,5420.2314
1636148068921376768,288.99341255615684,47.86769895328298,0.17920803421576384,17.20327,5632.0425
1636148068921376768,289.0066880544518,47.86073389221479,0.08786954070909288,18.676271,4511.8047
1636148068921376768,289.0038430004526,47.85627520688192,0.2747631928662847,18.91106,4110.214
1636148068921376768,289.01156358881235,47.873844534907164,0.07446748919711704,17.710236,5075.2754
1636148068921376768,289.0021969052803,47.866801738544744,0.2732160117575418,18.708023,5133.287
1636148068921376768,288.99978270145397,47.87241503612262,0.3990447934155645,16.74444,5397.685
1636148068921376768,288.9966786255494,47.87953710450634,0.5147848931100952,17.07793,5076.9443
1636148068921376768,289.01129245731835,47.87270086792417,0.20328456582021165,16.68728,5117.061
1636148068921376768,289.0062052803746,47.878431911715246,0.28340825699066574,17.781067,5288.3335
1636148068921376768,288.97177141473384,47.87043507307184,1.9506835053310618,18.045065,3505.956
1636148068921376768,288.9709335735486,47.87225436127691,0.3785394350744807,16.001276,5538.513
1636148068921376768,288.98614160472465,47.862524267344725,2.596672882839741,15.1578865,4395.345
1636148068921376768,288.97686010997364,47.8773244055482,0.613716384401361,14.962477,5408.2476
1636148068921376768,288.97724099739264,47.880820893157065,2.51361189109085,13.80325,5068.5093
1636148068921376768,288.98644954370894,47.87658063514184,0.12157423845250148,18.687527,5659.6333
1636148068921376768,288.98285999429834,47.890410389730924,0.6635087771412067,18.637947,3936.657
1636148068921376768,289.0611098749751,47.856148191828936,0.20646837668315196,18.448479,4286.5156
1636148068921376768,289.05805187301155,47.85004738142178,4.320222780576371,11.60996,5307.768
1636148068921376768,289.05890957698546,47.85315100340676,0.7681355746122429,17.96158,5379.87
1636148068921376768,289.0591668457822,47.854763033640154,0.5122200222780896,18.559057,3906.5813
1636148068921376768,289.0510329733067,47.87603768562747,0.5453283303727692,17.698542,4498.0786
1636148068921376768,289.05772157975673,47.869920748445324,0.2950355829271277,17.132032,5779.924
1636148068921376768,289.05761143126506,47.873569163697674,1.0449676564857286,15.077566,5508.7354
1636148068921376768,289.0509727620866,47.86910573024627,0.37765653868895,16.50316,5383.8438
1636148068921376768,289.04849442824633,47.87632517552414,0.38381099771559446,16.558964,5572.6777
1636148068921376768,289.023700631145,47.88007703797035,0.2717942608012732,18.96145,4722.165
1636148068921376768,289.0377405101377,47.86324734431745,2.0884477422820633,18.423527,3401.7883
1636148068921376768,289.037320920169,47.86746431452733,1.1422573083323544,16.057045,4740.7134
1636148068921376768,289.0701665392866,47.883370595064314,0.6932646419531278,17.043406,4687.9487
1636148068921376768,289.06012729716116,47.897053030365996,0.30272044075982085,17.557007,5377.7764
1636148068921376768,289.06996599345354,47.897202777871684,0.38995713139165933,15.725189,5771.8857
1636148068921376768,289.0390265260585,47.89910044180635,0.7456963962496235,17.956844,4278.7944
1636148068921376768,289.03818954041583,47.89084915757875,0.3051614684217768,15.703057,6185.9395
1636148068921376768,289.0332769594497,47.90594203274439,0.5559148108693661,18.101599,4446.769
1636148068921376768,289.0471637633455,47.907293891614756,0.1270413429890434,18.358154,5231.113
1636148068921376768,289.04747341553843,47.90131775497205,0.29159189040801575,16.332275,5347.4624
1636148068921376768,289.03974504151205,47.910594131118685,0.6739779331030238,16.592655,4907.6235
1636148068921376768,289.0490171313849,47.902656708386985,0.19209524230722014,17.77358,4775.685
1636148068921376768,289.05208625066575,47.912805722742796,0.1877809175617615,17.012356,5867.4585
1636148068921376768,289.02156213429924,47.88422285688208,1.2456086815284864,17.187088,4172.0034
1636148068921376768,289.02036974355843,47.90101808085022,0.4169383001686487,16.470821,5551.5723
1636148068921376768,288.9980546403861,47.90532338198484,3.6919254331466402,13.844244,4427.82
1636148068921376768,289.00197633028046,47.90643362050498,0.3895560890814067,16.492437,5393.9526
1636148068921376768,289.02099356606635,47.913082483645375,1.8460836978823907,16.219002,4338.2236
1636148068921376768,289.00403050697844,47.91502026794502,1.912018651969211,15.455631,4234.401
1636148068921376768,289.0008094330688,47.94061553336342,0.4676039092413509,18.525455,4410.66
1636148068921376768,288.99905526738837,47.93297068793119,0.5520943791517967,17.159357,4788.507
1636148068921376768,289.0064578957391,47.937209672513134,0.8856476428915332,15.429408,5241.9766
1636148068921376768,289.0163293127937,47.928641952515086,0.30707836001965516,16.726143,5703.49
1636148068921376768,289.1576224736833,47.85036364706337,0.3022667879841003,17.258415,5261.42
1636148068921376768,289.1505696933868,47.86698835724555,0.02231761344115308,18.126423,5981.9575
1636148068921376768,289.1477976107259,47.87559236663242,0.1602082249297051,17.124363,5228.7354
1636148068921376768,289.1630208042919,47.86989190557902,0.2786025861655957,16.913752,5452.248
1636148068921376768,289.1587981394911,47.86533727296182,0.6783943685185246,18.618942,3943.4316
1636148068921376768,289.147917920543,47.8813571830784,0.23528655986105185,17.977932,5169.381
1636148068921376768,289.13681692333574,47.87260472411877,0.2114295077633824,17.88947,5226.3794
1636148068921376768,289.1416824946296,47.86913992109816,1.645979994818413,16.914871,4213.2812
1636148068921376768,289.12951716427654,47.86753904819977,0.3896649580695563,17.408167,5540.14
1636148068921376768,289.1307258353935,47.871709249531236,0.2886781169098762,17.790602,4782.018
1636148068921376768,289.1286966531586,47.880341066076184,0.4764349713324169,17.458014,5019.2437
1636148068921376768,289.13208737617504,47.89355098244769,0.3417460480280506,17.567513,5223.904
1636148068921376768,289.143158469317,47.874236009013806,0.0798273445425384,17.677,5685.6025
1636148068921376768,289.1296944945071,47.88099134691769,0.33963681948284763,17.065636,5303.8794
1636148068921376768,289.12535013345007,47.885005588669266,0.43929164730281245,16.49201,5860.566
1636148068921376768,289.1272133946662,47.889320045244325,0.8929539639401731,14.129811,5671.4585
1636148068921376768,289.12788228222706,47.89254772703829,0.5644149147673447,15.660241,5472.375
1636148068921376768,289.15296682396115,47.89154400741153,0.10566080284112306,18.52769,5832.389
1636148068921376768,289.15875956660784,47.88335247742235,0.4573055173007893,16.112047,5574.0854
1636148068921376768,289.16118163791236,47.89913272958622,0.20584663832469383,18.59373,5367.2207
1636148068921376768,289.1429458914318,47.90107027249468,0.693776684742127,17.968435,4397.153
1636148068921376768,289.1388547701955,47.909823565203645,0.27633754783581277,18.637117,4709.787
1636148068921376768,289.1027818799376,47.88763944194159,0.9838398582072875,16.6394,4387.888
1636148068921376768,289.10361215939184,47.89239237851474,0.10726911834863793,15.065422,4611.2266
1636148068921376768,289.1155313872434,47.891080355022076,0.17971555434148268,17.59912,5442.1343
1636148068921376768,289.09078044346194,47.902570216349346,0.8557839453751214,16.88501,4616.32
1636148068921376768,289.092619804607,47.8893091076439,0.621604395264738,18.943865,3641.1235
1636148068921376768,289.0993237493149,47.903105860312095,0.10591269349151639,18.202614,4940.4375
1636148068921376768,289.0915408512458,47.91720095514577,0.16518393304185092,17.911823,5108.9043
1636148068921376768,289.1322529136367,47.90688142912707,0.2829249401732372,16.966305,5471.9697
1636148068921376768,289.12833533246055,47.904657813932275,0.4958229995478645,15.611817,5850.3374
1636148068921376768,289.1207265624424,47.914991248944915,0.8025516669312397,14.40252,6052.8613
1636148068921376768,289.1250335614264,47.9151452683962,0.5408352382109727,18.673788,4667.6255
1636148068921376768,289.1282959457064,47.92217152379831,0.37212519399235355,16.487698,5623.2715
1636148068921376768,289.0997734324477,47.92312012588513,0.6042373179945452,15.591134,5908.5776
1636148068921376768,289.1051833303661,47.923109978277246,2.5138748244951987,18.561964,3353.5945
1636148068921376768,289.1060452559795,47.91202630896466,1.5188944746577282,15.146224,4759.4863
1636148068921376768,289.11204980358383,47.92572650914202,0.20017361942761813,17.803867,5558.1133
1636148068921376768,289.099704163354,47.932486507919705,0.1994522036448552,16.208319,5120.3013
1636148068921376768,289.10015363169936,47.93835681721963,0.13505749970861056,14.605987,4942.0923
1636148068921376768,289.11061059350055,47.93515567957914,0.09525055646752362,16.344082,15710.047
1636148068921376768,289.17942696082554,47.90562170123457,0.3749731466194581,17.025723,5148.4824
1636148068921376768,289.1718016648488,47.90187056740113,0.35910575014334223,17.293861,5224.9966
1636148068921376768,289.1608019415479,47.91464444530285,0.32087371527127606,17.512114,5097.0654
1636148068921376768,289.15651105238203,47.92139495025414,0.2837477118854077,17.857716,5242.0513
1636148068921376768,289.15114890032703,47.9270348064169,0.33602100764842135,17.815756,5247.853
1636148068921376768,289.1459259746436,47.9202771057353,1.529824720618391,18.5994,3585.0156
1636148068921376768,289.1539640827646,47.93182756324835,1.6533572830839907,18.779787,3359.9688
1636148068921376768,289.147502874385,47.9345526829814,0.3901494755360236,18.211145,5141.5933
1636148068921376768,289.1465361186539,47.93285704535531,0.32352181853189205,16.603659,5617.9087
1636148068921376768,289.1861502435655,47.923910871393055,0.36384457339001913,17.959597,4665.653
1636148068921376768,289.18486104901507,47.92468359404674,0.7223012985290435,18.10582,4008.5542
1636148068921376768,289.18881465448976,47.92551162565355,0.20168894568292825,18.792585,4826.8506
1636148068921376768,289.1849429138747,47.931256296196935,0.7259215919111176,17.887627,4395.784
1636148068921376768,289.18626789288163,47.93443141821763,0.38778124860414853,16.1694,6054.0044
1636148068921376768,289.18080618026687,47.928663356431464,0.18077087376521547,16.639145,5288.313
1636148068921376768,289.177710086435,47.92939322626103,0.25840585660692167,18.317015,5191.447
1636148068921376768,289.18028626802766,47.93805356260009,1.1276982745409037,18.492008,3550.3157
1636148068921376768,289.18627879210493,47.94628297496518,0.8391615119934415,15.112666,5384.5386
1636148068921376768,289.1551523417692,47.95209123356577,0.3047428201576635,18.065594,5409.346
1636148068921376768,289.15575010402574,47.95313939963414,0.4762236348495215,15.179848,5906.1484
1636148068921376768,289.17074048988815,47.9373336414302,0.10867646890640897,18.141502,5484.1133
1636148068921376768,289.1622307466987,47.941027436671725,0.13427927221710698,17.06268,5251.277
1636148068921376768,289.16178507791915,47.95737139574085,0.40461380902541616,18.54009,5920.403
1636148068921376768,289.13709740105264,47.92687187861846,0.17213117025370345,17.92551,5453.167
1636148068921376768,289.1176396654921,47.94044503189464,0.3671148842841846,18.592718,5104.842
1636148068921376768,289.1198727198921,47.94202210379734,0.9491589892712395,18.039192,3705.9324
1636148068921376768,289.12356533839244,47.943846821812656,0.3851167794602778,18.843845,5065.224
1636148068921376768,289.10459602524,47.94398693734296,0.27995378233639684,17.37013,5525.1235
1636148068921376768,289.109792972455,47.948943817970935,2.424520719507927,18.34181,3361.6165
1636148068921376768,289.1062992854048,47.9578699962185,0.2125135129310969,18.143465,5472.429
1636148068921376768,289.1099083392968,47.95538581940183,0.9541922850392279,15.656015,4711.251
1636148068921376768,289.1082317743591,47.96038032353048,0.09068335304570771,18.847462,4479.6265
1636148068921376768,289.1120065089279,47.96029697963278,0.3130607833477297,17.776869,5299.1235
1636148068921376768,289.12304721653123,47.954297224177495,0.3395171725908619,18.212067,5330.9634
1636148068921376768,289.11614988590867,47.961728687429975,0.427184200489824,17.50279,4916.873
1636148068921376768,289.1382362848761,47.95419284399136,0.2351465601667838,18.627645,4958.433
1636148068921376768,289.14124757571426,47.974355531283,0.43462861184249435,16.76187,5229.6025
1636148068921376768,289.11947869167903,47.96643438897514,1.7382845393679707,17.474377,3595.3293
1636148068921376768,289.1306352941658,47.96461709340979,5.165243071552928,17.99493,3303.453
1636148068921376768,289.1274855282499,47.968195512887995,1.1696247872672203,18.120144,3608.976
1636148068921376768,289.1210243893843,47.97558666703793,0.3938898795708986,16.108002,5289.6426
1636148068921376768,289.12641968024565,47.971085624348994,0.4593644777605405,16.200447,5852.891
1636148068921376768,289.12823953480574,47.97576086082786,0.38700096184074545,18.57159,3908.8252
1636148068921376768,289.12470516577383,47.977004607921025,1.0602658009216213,15.8884535,4976.464
1636148068921376768,289.13757174293323,47.97944821512711,0.3893874981527531,17.751827,4908.1353
1636148068921376768,289.06498401207733,47.919500992464876,0.9522561989816335,18.51488,3605.281
1636148068921376768,289.0674509436242,47.90488043550177,0.3516001985976938,18.016165,5146.7725
1636148068921376768,289.0688151257882,47.91137177517369,0.21958137420782878,18.163567,5582.185
1636148068921376768,289.07339445411554,47.907831103041076,0.26907968690183875,17.800196,4837.3022
1636148068921376768,289.07262065723535,47.90989684501485,0.5542303208945548,14.868716,6202.3096
1636148068921376768,289.0716524334742,47.924936227244245,0.22973658248105577,18.665924,5074.59
1636148068921376768,289.0762838555459,47.91449193825861,0.6442384718488111,18.912178,4269.036
1636148068921376768,289.0672890846624,47.925654041692766,0.6286495864811333,15.798889,5608.239
1636148068921376768,289.08760743915826,47.919073219875266,0.4280128602808778,14.757444,5828.862
1636148068921376768,289.04538002835915,47.92077330364026,0.1336884404510669,16.861567,4968.2476
1636148068921376768,289.05651062264366,47.918564297129336,0.472033419299174,18.681437,3817.9712
1636148068921376768,289.0620963948199,47.93228920516066,0.9973984621953456,18.822794,3539.6685
1636148068921376768,289.06181968968235,47.923866708230946,0.4701528596299527,16.968987,4823.436
1636148068921376768,289.0810078913068,47.93500863500013,0.28743622591040335,17.040726,5409.637
1636148068921376768,289.07660512492174,47.94044024609228,0.5956803659189613,17.075256,4473.3374
1636148068921376768,289.083449122678,47.93847476103954,0.6091449627835809,15.5770645,5561.3306
1636148068921376768,289.0853825821509,47.93474945643755,0.17377663491403678,18.408865,5226.87
1636148068921376768,289.0957685241786,47.93630642308132,0.5186366281168806,16.633842,5256.1626
1636148068921376768,289.0613213580455,47.93849606857916,0.568657844252178,18.930077,4561.3296
1636148068921376768,289.09277356946995,47.94346004795789,0.49620028129313687,17.672935,4729.279
1636148068921376768,289.0673614743761,47.937092013481575,0.4166308167392858,17.92034,4868.2183
1636148068921376768,289.06330342423405,47.94108985680852,0.11854584757069866,17.863579,5604.5884
1636148068921376768,289.0700422843404,47.945674941995,0.08090526756761127,17.761404,5408.559
1636148068921376768,289.0710538889847,47.944891636098745,1.599399618505932,15.26965,4862.447
1636148068921376768,289.0709400430508,47.9526609325462,4.172944603022967,17.125664,3416.795
1636148068921376768,289.0727720186186,47.95408782676178,0.48974395144183686,16.494328,5224.936
1636148068921376768,289.0298875692358,47.932609860941874,1.3000412607152878,15.277404,4905.199
1636148068921376768,289.03833400055544,47.947234534823714,0.20435792004733266,17.534363,5744.6304
1636148068921376768,289.0101438164015,47.94292208720591,0.21554390378876281,18.666348,4164.4243
1636148068921376768,289.01522869289107,47.9393488364947,0.3779293251032648,18.20596,4787.9756
1636148068921376768,289.01131825070496,47.945467312066974,0.08751344629474499,15.947786,6261.894
1636148068921376768,289.01250304544493,47.95747288032029,0.7423386882686401,11.803153,7694.559
1636148068921376768,289.026816565576,47.959353924677735,2.400516020811346,15.316302,4482.465
1636148068921376768,289.009958674921,47.96591852212215,0.40831710096364715,16.477497,5526.285
1636148068921376768,289.0379049442235,47.95923404267959,0.22279196046213665,18.872278,5100.5366
1636148068921376768,289.0365485580931,47.95608964895863,1.2645553336804474,17.61661,4205.1934
1636148068921376768,289.03525779846586,47.95742743181389,1.6459057801251562,18.351994,3417.2378
1636148068921376768,289.03881512171523,47.95657264113656,0.3984992711226253,15.553588,4993.4697
1636148068921376768,289.03463974412836,47.96757100041761,1.9813353089349846,18.216825,3409.6448
1636148068921376768,289.0451076475532,47.96718169180715,0.14320811557953347,17.538322,4969.2485
1636148068921376768,289.0472124091276,47.96453950064417,0.17957120649638772,17.494684,5867.9995
1636148068921376768,289.0468892072397,47.96759986334718,0.0924862478343846,18.581617,5409.637
1636148068921376768,289.0249025986335,47.9626338196262,0.5427130428215609,17.956202,4429.563
1636148068921376768,289.02060774805364,47.9684487515896,0.45881621448324306,18.453882,4482.204
1636148068921376768,289.0253595371511,47.973776913283935,0.3720321613993489,16.77882,5401.304
1636148068921376768,289.02323460047603,47.97621685138648,0.36120344617326827,17.926659,4849.504
1636148068921376768,289.0250269020793,47.982631204371955,1.3084648095474924,17.248156,4141.682
1636148068921376768,289.09027985182485,47.976466910971624,0.23112411980440717,18.981234,4448.774
1636148068921376768,289.0914130124044,47.97098538822789,0.33251716291969957,16.361446,5642.6665
1636148068921376768,289.0976386280235,47.972336972930414,0.6666287472126904,14.758889,5771.924
1636148068921376768,289.0930829602081,47.98057838796103,0.4528035160646965,15.878273,5615.855
1636148068921376768,289.06595026920536,47.97024813108773,0.2888230717229175,18.89748,4303.747
1636148068921376768,289.0874440205984,47.978638776306205,0.19675426820472505,18.831507,4411.2173
1636148068921376768,289.08558019194976,47.9790679020666,0.5047497496096952,15.209653,5590.7603
1636148068921376768,289.08265817787293,47.98659261209967,0.6860516507479387,18.731663,4469.3193
1636148068921376768,289.09825448316343,47.978280095786424,0.32193228658296186,18.468475,4435.953
1636148068921376768,289.09918993042953,47.99229820616675,0.24309090751285858,18.602747,4698.1255
1636148068921376768,289.0983565410179,47.98128875662823,1.6524689967000952,11.617264,6653.794
1636148068921376768,289.10555041326654,47.98316640258178,0.4766544571478404,13.11071,4907.583
1636148068921376768,289.10076217147633,47.99252376617481,0.041155871702350716,17.991314,5494.0845
1636148068921376768,289.1014456744195,47.993101793766776,0.5484056412667958,15.678844,5505.842
1636148068921376768,289.10443316698274,48.00031609216457,0.4258364322995681,17.695263,4753.9946
1636148068921376768,289.10924937032667,47.998939020896565,0.8102328945012073,15.962867,5142.2144
1636148068921376768,289.1105815804575,47.99794374625007,0.49873630480843256,17.066746,5242.5
1636148068921376768,289.07892599501224,47.991135763799285,0.689572369247458,18.880108,3654.6052
1636148068921376768,289.07912759707915,47.99292513450533,0.9088765573719765,17.475195,4304.8154
1636148068921376768,289.07380761858525,47.999434849141274,0.3597025844608772,16.213268,5126.7676
1636148068921376768,289.0797451576472,48.00659660266481,0.972965516804997,16.237066,4844.48
1636148068921376768,289.0804149495912,48.01066269911654,1.1788154707046787,16.259954,4636.3105
1636148068921376768,289.0544061483796,47.98107029471951,0.05635163166065748,18.825275,4696.377
1636148068921376768,289.0486394383977,47.98896139465966,0.7971963215233155,18.796858,3769.0981
1636148068921376768,289.0503450790812,47.984703208817024,0.9852224225104684,13.422964,5613.765
1636148068921376768,289.0515251345267,47.98396882397205,0.16920458673337152,14.79597,4840.224
1636148068921376768,289.04947980260914,47.990060205115114,1.5994021874790518,16.847284,3840.4453
1636148068921376768,289.06760603655147,47.98660699593151,0.3766295635779601,17.329527,5199.393
1636148068921376768,289.05833874714455,47.99378487922235,0.29790749008911954,18.827667,4315.589
1636148068921376768,289.06596184044207,47.98766341113099,0.2547277501333718,18.95576,4562.494
1636148068921376768,289.05508020972735,47.99770847025017,0.6527517637263204,16.164156,5372.6772
1636148068921376768,289.03155186472117,47.99203252729965,0.21647622898633972,17.298758,5667.8013
1636148068921376768,289.03335990304464,48.00006485140824,0.17960964749355096,17.120882,5763.1978
1636148068921376768,289.048214804366,47.9993595120151,0.25416982155302104,18.471495,5420.7524
