solution_id,ra,dec,parallax,phot_g_mean_mag,teff_gspphot,distance_in_parsecs
1636148068921376768,289.8136814030347,2.0018502286310547,0.3522671780856399,18.935154,3784.0837,2927.4293464710845
1636148068921376768,289.8182881888175,2.0069395926543034,0.19450890034244386,17.538507,5175.9434,5300.814664099832
1636148068921376768,289.8154379942196,2.0052672994164804,0.2777061596698968,18.797539,3873.5764,3712.970728178699
1636148068921376768,289.81921022335155,2.0087395045392964,1.6858314841422737,14.838177,5034.364,611.5624019648177
1636148068921376768,289.8143323221991,2.008928892035455,1.9408439083603914,13.448592,6575.695,531.2032626882411
1636148068921376768,289.8177113120881,2.0125436015451705,0.149164979854056,17.999289,4002.929,6910.829021104436
1636148068921376768,289.3988570033463,1.5492216112645212,0.23459125077579968,17.903387,4444.69,4465.53768796002
1636148068921376768,289.38977802876906,1.545001580366098,0.2797838165378542,18.380375,3819.923,3744.7827550260936
1636148068921376768,289.3967172191169,1.5521457653516544,0.2170370421292774,17.618912,4969.9146,4826.221342204634
1636148068921376768,289.39252204268917,1.5496037543010375,0.06993311798845696,17.137571,4547.186,14979.475283221156
1636148068921376768,289.38935390821246,1.5489402199045612,0.15114481413916958,17.171051,4874.5005,6931.0044260638415
1636148068921376768,289.38815647431005,1.549293299754632,0.25668820505662227,17.552315,5153.6655,4081.108162488505
1636148068921376768,289.39182858720085,1.5546934256846614,0.08143692077947938,16.841492,4829.8433,12861.18181561381
1636148068921376768,289.38132858351526,1.5479952432889574,0.2016881884540387,17.228302,4820.9927,5194.25146863671
1636148068921376768,289.84368791754326,2.0025202363208874,0.5080981164499537,18.543026,3835.9424,2029.5763449928477
1636148068921376768,289.8342969017926,2.0042753271832074,0.12707526566065475,15.329868,4963.553,8114.5397040670905
1636148068921376768,289.8379697799748,2.0070985373584875,0.4395649686616091,18.53562,4090.1223,2345.63042973329
1636148068921376768,289.3631530094516,1.5449494557115695,1.0016962373239553,18.762657,3709.0098,1045.954817621872
1636148068921376768,289.36333888548234,1.5483184073097256,0.6115479959542666,17.950077,3957.3003,1713.0391903604982
1636148068921376768,289.3738844137991,1.5507332393841986,1.1758928290679007,18.98207,3746.262,890.8279793599028
1636148068921376768,289.37235312505777,1.5516820886788039,0.0629298252305944,18.465107,3903.0464,16645.26090513219
1636148068921376768,289.36617887758445,1.552278653785366,0.3460535347491358,17.558033,4303.5205,3026.875502745923
1636148068921376768,289.3675395868181,1.5516750479436932,0.14226455632281876,18.014519,4447.4087,7362.924459306905
1636148068921376768,289.36191523055294,1.5512298058860305,0.40697490669405156,17.656033,4732.72,2573.866274475898
1636148068921376768,289.3715667317815,1.546194869385392,0.41881692523736674,18.75332,3959.0625,2501.5325190514645
1636148068921376768,289.8410295665793,2.008353593246769,0.26016721203035625,18.91938,3742.4714,3962.885591338468
1636148068921376768,289.3736256822202,1.543675396774827,0.6686629362753308,16.845465,5354.6772,1566.9727371963036
1636148068921376768,289.37523847155705,1.5476532944894474,0.7098311941586668,12.024935,4751.339,1475.8876677331702
1636148068921376768,289.3693625957075,1.5450185867504227,0.5217370951454839,15.795227,5878.459,2008.1512946393782
1636148068921376768,289.3656918143532,1.544433327899937,0.44695412457633715,16.32968,5725.4785,2344.196117848255
1636148068921376768,289.36921751024875,1.5524307263233574,0.1804752890265254,18.487812,4284.8096,5803.873081761726
1636148068921376768,289.3705610604955,1.5554742517380908,0.21512666509415526,16.50246,4974.41,4868.501072407453
1636148068921376768,289.36637331913136,1.5540055428887294,0.5995211328704287,17.98716,4341.2686,1747.0573100432198
1636148068921376768,289.8406448812276,2.0020348221657303,0.24198566529314477,17.934025,4688.5146,4261.575912377478
1636148068921376768,289.8375137097445,1.9995969301659313,0.30179511070182025,14.210564,4647.699,3417.308301057415
1636148068921376768,289.8360839097283,2.001724486061515,0.3188689056748352,15.813344,4763.6846,3234.0870394824938
1636148068921376768,289.8517167388436,2.0050109745187394,0.3134619972476441,13.89509,4765.9575,3289.5126271937856
1636148068921376768,289.85154651756386,2.005922599820933,0.45806942789439475,15.984524,5247.519,2250.978227785749
1636148068921376768,289.3732587373776,1.5461010225016723,0.39371255453831583,18.106485,4104.473,2661.0473490475742
1636148068921376768,289.38823954649484,1.5586965641585704,0.653580590534335,18.52895,4368.662,1602.2938727582239
1636148068921376768,289.3766565458442,1.5529128893852597,0.4169007773981607,17.432343,4564.8066,2512.44125092235
1636148068921376768,289.3743861434381,1.5601895335971578,0.5468139117217612,18.414383,3918.7754,1915.0430764208454
1636148068921376768,289.376816309655,1.5515583968985893,0.39920350399682536,18.523872,4248.8984,2623.945664823091
1636148068921376768,289.37294420495937,1.5588755749760703,0.5711502226905614,18.406101,4267.6606,1833.528381518009
1636148068921376768,289.3857387822558,1.5571268152399744,0.2595588556532265,18.277777,4292.9634,4034.8666439933236
1636148068921376768,289.37947673132555,1.5634895860416758,0.0714118205501512,18.968992,4260.9023,14662.165474333817
1636148068921376768,289.38214922252814,1.5638145685075298,0.32814897991342973,17.660961,4756.522,3190.746772845452
1636148068921376768,289.3819353339287,1.5596631812399508,0.5303506990142457,18.987627,4018.5774,1974.5277576237372
1636148068921376768,289.37809370815467,1.5644202679303383,0.7369828599765368,18.57889,4046.5574,1420.6812713914137
1636148068921376768,289.38293001545276,1.5511827595739305,0.22238437410977197,18.771423,4007.7356,4710.324847512237
1636148068921376768,289.8489722568387,2.0060685160273413,1.19822629393634,16.299465,4991.0303,860.5203404255957
1636148068921376768,289.83914334159374,2.0101361045117008,1.0582017758633342,15.971552,5618.174,974.245228281194
1636148068921376768,289.8567075394373,2.0109667673879863,0.07846067644241471,18.586224,3996.8289,13139.3798119661
1636148068921376768,289.8529804246574,2.0120103199387267,0.44222701294580896,18.770954,3759.8252,2331.123235384642
1636148068921376768,289.8526155297994,2.0090230774162627,0.06650127438903203,18.261892,4002.305,15503.358142892095
1636148068921376768,289.8479712922649,2.012657138613098,0.501120638623339,18.795124,3820.1035,2057.1104822065217
1636148068921376768,289.85754879056867,2.016049993773082,0.25344971039775277,18.001255,4043.9858,4066.850023120931
1636148068921376768,289.8573417551028,2.0191316411328692,0.6047402447721412,18.852226,3895.7146,1704.2539774591432
1636148068921376768,289.37748722589356,1.5639979766869812,0.36109547854111373,18.940002,3673.7893,2899.6019091325934
1636148068921376768,289.38400327496527,1.5523732802391936,0.20102931912427788,18.066956,4121.3125,5210.479628366483
1636148068921376768,289.3886680513834,1.5570383676525983,0.06577827206851312,17.696362,4625.691,15921.502160660593
1636148068921376768,289.3789776259322,1.5495347019461863,0.37928995137170685,17.61478,4636.8247,2761.904402812029
1636148068921376768,289.3792919348192,1.5510436381412305,0.36383476476033877,17.475689,4422.917,2879.0744683839876
1636148068921376768,289.3798341013481,1.5523901204930919,0.6928567739957705,17.02311,5361.3516,1511.7960706715496
1636148068921376768,289.3846731032168,1.558188970149188,0.23282438197519542,17.825571,4794.641,4498.009976017865
1636148068921376768,289.3846486530767,1.560788514279198,0.41715828717635833,13.643773,7719.598,2510.201277877815
1636148068921376768,289.37522402530215,1.5541742791161293,0.05945401466180462,16.40921,4889.85,17616.849155084998
1636148068921376768,289.3756514754718,1.5558890812883235,0.2695277315921034,15.712897,4938.7344,3885.795654971926
1636148068921376768,289.3813332589711,1.561692117756501,0.16502980551125862,14.908935,4878.4062,6345.02278637225
1636148068921376768,289.85019573270233,2.0118248033674226,0.9952754582930199,16.881659,4746.3696,1035.7849158792483
1636148068921376768,289.37368919073225,1.5571697591713232,0.17226777265927093,15.739938,4883.331,6079.388037699625
1636148068921376768,289.4031365260374,1.5503823359742632,0.46066601998327894,18.341864,4128.246,2273.955540688233
1636148068921376768,289.40736888382776,1.5569220448607817,0.5758937385257541,17.835089,3997.7944,1818.5562580698036
1636148068921376768,289.39701940620625,1.5563161099135392,0.7955280768904255,18.064604,4325.677,1316.5043862245727
1636148068921376768,289.40491674686933,1.5628205346244672,0.4511052603912777,17.659603,4904.44,2321.141293458502
1636148068921376768,289.85576167057053,2.017847500406354,0.6811407655819803,18.577824,3736.7375,1513.1623950201854
1636148068921376768,289.8460568362575,2.0133490593118273,0.2254915904649824,16.790571,4826.331,4571.500431308406
1636148068921376768,289.8480347537237,2.0152006940387728,0.18221097447704707,16.547462,4834.918,5657.008228687452
1636148068921376768,289.84393865112304,2.0138567868869557,0.12288840262457229,16.460957,5224.862,8388.227235153894
1636148068921376768,289.85119522805206,2.0210908953624585,0.25124104235052996,16.452469,6200.8115,4101.870253665945
1636148068921376768,289.82437968112464,2.012368365868825,0.06853022548490428,18.785116,3890.2178,15042.447854597092
1636148068921376768,289.8260959978928,2.0180399972949896,0.4370151809206183,17.564985,4275.2676,2358.4050394513447
1636148068921376768,289.8355041384959,2.0168505694549568,0.08421798681939525,17.336903,4799.002,12238.53765653555
1636148068921376768,289.8298873533346,2.0177215805980513,0.11412079937108924,15.914788,4846.366,9031.409086145093
1636148068921376768,289.8326151438496,2.0183588920163964,0.23400535805886652,17.363462,5135.3506,4404.384917283939
1636148068921376768,289.4105892740563,1.5587844120277385,0.02773307447762384,18.870504,4056.13,37760.954903196136
1636148068921376768,289.8315256385912,2.0179883846885636,0.19183087723810704,18.431665,3984.602,5372.767024411068
1636148068921376768,289.82972794672537,2.007807286185922,0.3494146861498887,18.455542,3985.593,2950.730193471509
1636148068921376768,289.4016834689093,1.5486515224648414,0.3124318976200639,18.363148,4104.5903,3353.041912819448
1636148068921376768,289.4040334628005,1.5523124570166296,0.4318052014451722,16.732628,5664.4854,2425.777860824134
1636148068921376768,289.40539988491156,1.5550872609402595,0.39429037218451873,16.401608,5112.692,2656.321746462339
1636148068921376768,289.405688634969,1.557268092038739,0.4548818676541074,17.220123,5140.8145,2302.3171159558356
1636148068921376768,289.3958924067678,1.5580366644134231,0.7453308042449983,16.844803,4995.8384,1405.0849790019129
1636148068921376768,289.40326164960175,1.5655414215605048,0.4549988697283389,17.862644,4027.918,2301.0591581694853
1636148068921376768,289.41274293462953,1.5588561477849747,0.46925466226399204,18.61009,3804.5803,2231.6773428706338
1636148068921376768,289.836608983495,2.013445119573797,0.6851058922286817,18.413307,3894.267,1504.6257753103584
1636148068921376768,289.8290908999442,2.0094051651388676,0.8576704171126546,10.990822,12447.928,1202.059305643112
1636148068921376768,289.83972761671185,2.0149806925901275,0.02488629641060757,17.708138,4725.741,41419.334908882534
1636148068921376768,289.83643043452645,2.0143736637577194,1.886265422759814,15.271684,4722.982,546.4737264851418
1636148068921376768,289.4171736367825,1.5618156311122258,0.19413055039582974,17.996756,4228.094,5393.881705334401
1636148068921376768,289.40823160923514,1.5639315454388059,0.34259427297573264,16.803753,4675.37,3056.206284945408
1636148068921376768,289.41132401437136,1.566755404777246,0.12863165829398382,18.835752,3872.0647,8139.021340921338
1636148068921376768,289.406331901142,1.5658752274481305,0.5302468807262286,16.919973,5140.8677,1974.490531433008
1636148068921376768,289.41554235592406,1.5652630355764359,0.2884074128551957,17.373749,5138.8955,3630.2496156594734
1636148068921376768,289.42053286049435,1.5691967724606297,0.3944697381369432,18.712353,4152.214,2653.809623480993
1636148068921376768,289.4124761321111,1.5708874519090232,0.3079261412475608,18.142565,4786.1704,3399.4671204622905
1636148068921376768,289.416714503478,1.565794243146832,0.38733352247669306,18.357166,4150.377,2703.0234744174763
1636148068921376768,289.83541718302234,2.0141462958634158,0.22424234647352184,17.34909,4751.224,4596.82271168199
1636148068921376768,289.83028538281025,2.018770397457893,0.4465921561725971,17.15465,5180.83,2307.774565966693
1636148068921376768,289.83748204868857,2.0162740426979266,0.09986945730161398,14.149642,3958.2605,10320.737700235462
1636148068921376768,289.83228290070787,2.0127342623194058,0.09960994063549689,16.186743,5468.9937,10348.886866244356
1636148068921376768,289.4199787272222,1.5670957641483316,0.5551440025359942,18.381613,4158.4575,1885.8609182067505
1636148068921376768,289.83857236498613,2.020193987257112,0.22196085828699294,17.153006,5118.3594,4643.096961326114
1636148068921376768,289.8401077017731,2.020102428764823,0.3129535774773181,18.400606,3648.1765,3293.107081807063
1636148068921376768,289.8388619290838,2.0267539646222037,0.4082360244007694,17.947226,4353.5835,2523.907184570911
1636148068921376768,289.84092623163974,2.0275986470487837,0.108405906023752,18.037546,4198.1606,9504.281045260243
1636148068921376768,289.842716848375,2.03111454570736,0.19544555278391573,18.078053,3840.6055,5271.0043709668125
1636148068921376768,289.8411021169431,2.0167715289065207,0.3786241386684285,18.646547,4754.2715,2722.250863634341
1636148068921376768,289.8410537101489,2.0320582038305726,0.018427165487874417,18.12671,4740.5186,55904.40955181673
1636148068921376768,289.8414025888403,2.0148514063122573,0.5205425871514529,17.423117,4458.571,1980.2013084769387
1636148068921376768,289.847065308773,2.020548427504404,0.28109216283914995,14.226668,4948.127,3666.32829073887
1636148068921376768,289.84652107208626,2.0216867255835456,0.20916766804503226,15.842257,4820.331,4926.83689069134
1636148068921376768,289.8408885374275,2.0181741663123547,0.13683973559564666,15.820716,5030.5127,7531.8716579915845
1636148068921376768,289.83611037477095,2.0207861239440614,0.2578244004311034,15.709213,4980.3257,3997.153019468342
1636148068921376768,289.8329544449898,2.0248523509868996,0.04618133530913624,18.279226,3957.5283,22312.393225593278
1636148068921376768,289.80441504358083,2.002347203024004,1.5602966587632947,17.991673,4651.9185,660.910316353843
1636148068921376768,289.7897431325439,2.002992568274467,0.20908787380750898,18.627008,3951.506,4931.839922908951
1636148068921376768,289.8009826438299,2.0039273357660674,0.208413086282846,18.08338,4088.441,4947.664734130953
1636148068921376768,289.80425220816306,2.006021835534032,0.43786820736947774,17.366371,4372.1504,2354.781105971752
1636148068921376768,289.79715893201274,2.0055276273231706,0.47336594421719314,18.507954,3944.592,2178.228407861073
1636148068921376768,289.79463978779376,2.011079792034047,0.5307032724531016,17.006111,5303.047,1942.5137279056862
1636148068921376768,289.7970936256509,2.0092930176445085,0.7922851742075911,18.147753,3678.72,1301.2531163529966
1636148068921376768,289.7924444792537,2.0046969164726014,0.4410753572628885,18.588892,4401.246,2337.7580354699526
1636148068921376768,289.79409281541444,2.0000692013391834,0.39350361535591644,14.696279,9120.5,2620.8010008111914
1636148068921376768,289.7926949542298,2.001026669873732,0.27441343513970884,17.003536,5592.737,3758.051107965923
1636148068921376768,289.7982302367214,2.0069675914763168,0.4537796072101577,16.131474,5994.2715,2272.133096384686
1636148068921376768,289.7935785586532,2.006672403905277,0.3626162301482393,16.809553,4724.7246,2843.382690984358
1636148068921376768,289.7938761755139,2.0084781791819384,0.3251617049343391,16.508305,7609.3516,3170.704855072463
1636148068921376768,289.7965162927703,2.0107315528909018,0.8748096022051274,15.349565,5952.5596,1178.441072649333
1636148068921376768,289.79160749774945,2.007665391673988,0.7934722717977687,17.059944,4954.648,1299.3778489791712
1636148068921376768,289.80649874024095,2.0076504898657266,0.19684234773950354,17.900919,4388.2637,5237.825742921724
1636148068921376768,289.4112838647041,1.5635167239403005,0.07396483157174791,18.928787,3866.9663,14156.110052532968
1636148068921376768,289.81577435759357,2.0127110592324686,0.4067460137362906,17.439234,4761.407,2534.3750819922807
1636148068921376768,289.8059773154209,2.0172844019035456,0.19316186745351013,18.499004,3932.0522,5335.8302201704955
1636148068921376768,289.8139233084527,2.017927929432865,0.06040777866164971,18.947762,3691.1023,17061.685680160055
1636148068921376768,289.80553599027013,2.0192455322850034,0.37311507730639787,18.503496,3854.5737,2762.172469012199
1636148068921376768,289.4181779446964,1.5665958906555644,0.4252766283591988,17.765968,4783.6934,2461.7916435078123
1636148068921376768,289.4114869710865,1.5646995069252032,0.13142581231146663,17.948515,4487.431,7966.555629414233
1636148068921376768,289.41776785595744,1.5714169150791955,0.3996677978556519,18.413912,4048.6106,2619.090285801443
1636148068921376768,289.40932463794013,1.5674000619864223,0.410665587331695,17.61712,4779.094,2549.305401031213
1636148068921376768,289.4076419846263,1.5665397956595377,0.32520264070911875,17.726955,4790.8784,3219.3566382143676
1636148068921376768,289.40527586694384,1.5653641957476219,0.13354196744946406,16.02656,4698.28,7840.127289091788
1636148068921376768,289.41317130109223,1.5730181367363805,0.2260337660724508,17.945408,4397.242,4630.754771488421
1636148068921376768,289.4088258045538,1.571570110029783,0.23234540902867656,17.082422,4548.829,4505.186519102523
1636148068921376768,289.40600807335505,1.56999032951341,0.18034843022364308,16.58425,4918.9873,5804.413548754605
1636148068921376768,289.3884286398764,1.5618080851940976,0.2486035825383509,18.741083,4104.187,4211.984106145487
1636148068921376768,289.393103729059,1.5642467776049056,0.3231241958985865,18.430168,4268.5557,3240.3193735977616
1636148068921376768,289.3821178702019,1.5659906524284124,0.16655991678256318,18.068426,4179.7153,6285.790137363843
1636148068921376768,289.3996091666118,1.5685041883092392,0.1897775452690018,17.705965,4339.3574,5516.303467072046
1636148068921376768,289.39106150819623,1.5732280015500235,0.43005097715854235,18.438038,4057.629,2433.890161993143
1636148068921376768,289.8141850709387,2.014683378940822,0.6598728434858047,15.88903,6198.3066,1562.0818722681295
1636148068921376768,289.80437660230757,2.013551149701517,0.1999723415327709,16.691383,4833.469,5154.776638633041
1636148068921376768,289.79013532127146,2.0122729612176022,0.4280825204751557,18.181345,4785.994,2408.072903590144
1636148068921376768,289.7918949845524,2.0179808882251877,0.16556438198778894,18.72544,3830.0378,6225.065088252004
1636148068921376768,289.787524853139,2.014806609682595,0.45828708302881543,18.031797,4095.78,2249.1618828077662
1636148068921376768,289.785885016773,2.0199512236182366,0.13219444164470556,17.484705,4242.463,7795.9111797243495
1636148068921376768,289.7856089064205,2.007501893463428,0.40751954711996996,18.681898,3673.729,2529.9992987610176
1636148068921376768,289.7935637220121,2.01637602073661,0.3268955068518234,17.974873,4159.432,3153.017888223318
1636148068921376768,289.38494662402684,1.5705425276211955,0.32168841145188015,16.52688,5039.0396,3254.063282954755
1636148068921376768,289.40406309984286,1.5768533893989838,0.10890997408430743,18.12779,4325.5054,9609.45636636756
1636148068921376768,289.39815926635714,1.577652869992193,0.5210468762029703,18.38603,4062.548,2008.5251672522772
1636148068921376768,289.39339985597854,1.5780625001847932,0.26593176258354717,18.698137,4075.869,3935.296299017011
1636148068921376768,289.40305333094545,1.5809919144157303,0.04953858522956934,18.835016,4142.9307,21123.2152527726
1636148068921376768,289.4012729842435,1.5825100788262714,0.0843660265533302,18.994024,3956.8418,12402.604909692198
1636148068921376768,289.78707803842866,2.0070997279009686,0.13058326263330017,17.463589,4686.9194,7895.645417811899
1636148068921376768,289.7915383215223,2.0129713062501553,0.8727475545413919,15.828691,4932.6025,1181.1310681003536
1636148068921376768,289.7844100741363,2.0121167205481587,0.22599289436289174,18.468508,4175.335,4561.460349266788
1636148068921376768,289.39282313109,1.5750280627796638,0.06611671387619737,18.749006,4080.604,15830.05460018677
1636148068921376768,289.41132956900174,1.5750726345063268,0.13634403260796313,17.570036,5018.125,7676.401876655637
1636148068921376768,289.78947309417634,2.017217712716859,0.12000152165864011,14.751683,4771.974,8588.855314593691
1636148068921376768,289.78173276519385,2.0133086638142688,0.4596492900309929,16.228172,5589.0967,2242.609425049618
1636148068921376768,289.77838583948056,2.016392698233485,0.42149706348467975,16.794962,5590.8276,2445.335455819536
1636148068921376768,289.79911308619285,2.0201933782125314,0.08860582957031662,18.409863,4275.014,11630.971480180813
1636148068921376768,289.3981556239503,1.572287990110342,0.8253369477012967,17.035189,4595.2656,1268.248043692675
1636148068921376768,289.40668490738966,1.5800650480451788,0.364720339920351,17.229412,4997.704,2869.180517330218
1636148068921376768,289.4010778158277,1.575841248426137,0.40764808743995584,16.532938,5346.1826,2567.416265594287
1636148068921376768,289.3949979153519,1.5758568611831514,0.14316504682176662,14.164043,5456.8716,7310.451336651066
1636148068921376768,289.39161339790945,1.5756862686573407,0.4678392768437311,15.7796,5413.0415,2237.1080097266768
1636148068921376768,289.3600288094175,1.5519406770984372,0.05817170365079849,18.292278,3991.7197,18006.569174079952
1636148068921376768,289.35576716060643,1.556932287786061,0.09701035323546367,18.924007,4155.454,10795.64937536752
1636148068921376768,289.361264367,1.5570040520797168,0.45473057740114897,18.945118,4079.6184,2303.0947239240786
1636148068921376768,289.3513012331655,1.5572726693442158,0.06132978477359931,17.168577,5126.2725,17076.155501635672
1636148068921376768,289.35126869627805,1.5559163037703345,0.0670018140366477,18.861824,3988.2612,15631.316743301855
1636148068921376768,289.35870358758353,1.5626599073310419,0.04934786566880239,16.996944,4691.496,21218.352637236658
1636148068921376768,289.3570895474357,1.564307989958926,0.0696306989616141,18.71706,3848.9978,15036.758174701055
1636148068921376768,289.35060208184694,1.5597614337141679,0.35587805796055305,18.603138,3774.546,2942.5410998541447
1636148068921376768,289.366661116151,1.5581838684815903,0.34856524939136907,18.11186,4090.7534,3004.444330620336
1636148068921376768,289.80026064362477,2.02688778130161,0.16168581108386884,17.869816,5136.69,6372.4291571110625
1636148068921376768,289.7971623004223,2.026975332899951,0.2968144712855307,17.726883,4365.9766,3471.2834758453687
1636148068921376768,289.79486637580027,2.0273184189438402,1.787131041582394,18.237005,4029.0876,576.5184655144695
1636148068921376768,289.79909281196257,2.027961586071165,0.720331916934983,18.366327,3805.7146,1430.3022245380973
1636148068921376768,289.7943079542832,2.0218151401122038,0.09311170013345349,18.365253,4014.498,11067.48000696043
1636148068921376768,289.35836190268327,1.5589606820284356,0.32480653092452705,18.354712,4199.8457,3224.121579815319
1636148068921376768,289.34941452287165,1.5554992686345703,0.3576751412939399,17.376038,4430.531,2928.1925772192
1636148068921376768,289.35529185035324,1.5595808140770457,0.3937211107370709,18.581507,4187.303,2659.7324104207596
1636148068921376768,289.36221357372847,1.5526355512262302,0.3156682372553977,18.648478,3729.2146,3318.1911718706856
1636148068921376768,289.3607482924201,1.553498244096221,0.03270877052963924,17.58885,4581.849,32022.477151844345
1636148068921376768,289.3635196558862,1.5562589391017096,0.16245932819135658,16.425117,5018.395,6446.629246066363
1636148068921376768,289.35991508157605,1.5541848033883512,0.4254823716359232,18.018915,4350.234,2461.6546482752246
1636148068921376768,289.3596914063145,1.5558271934067698,0.06306431402611619,18.235098,4339.3574,16607.340388949386
1636148068921376768,289.3543553425629,1.5534233783382752,0.6745241989758245,14.298131,6993.4585,1552.825038214133
1636148068921376768,289.35331241759104,1.5534160356190563,0.477254160556204,16.345125,5554.9805,2194.675994189967
1636148068921376768,289.7913682412539,2.022763694697954,0.4873568999650391,18.994287,3577.9197,2114.419129599487
1636148068921376768,289.3575489625511,1.5598951197185562,0.339692977678098,14.8078575,5018.555,3082.7292666935045
1636148068921376768,289.35618903769114,1.5599838707778593,0.27053528282284056,17.334557,4817.839,3870.7635944490016
1636148068921376768,289.35173603381634,1.5603836017023403,0.06815079095043504,17.627142,4675.4346,15365.384923065625
1636148068921376768,289.37425779404407,1.5650547302043032,0.49262419641362326,17.59939,4809.784,2125.340534074706
1636148068921376768,289.37224436967654,1.5663348687006788,0.36354896021847866,18.748262,3866.9897,2879.796857440549
1636148068921376768,289.36537227731566,1.5685915642426942,0.09931895105493,17.823929,4774.4556,10540.425262512013
1636148068921376768,289.36478632524444,1.5670250667659031,0.2939893438972541,18.414091,4232.272,3561.085652544916
1636148068921376768,289.36673673304443,1.572155510655658,0.3815666086908495,18.721872,3843.9382,2743.2529844516716
1636148068921376768,289.36464174340614,1.570685166402946,0.43555589727872307,16.90317,4915.4536,2403.3363819407973
1636148068921376768,289.3787364606619,1.567079570779181,0.6974590729694589,17.401371,3800.7246,1501.0493937829608
1636148068921376768,289.8015478848574,2.018609294550737,0.4466867197284586,16.674799,5013.491,2307.276385757049
1636148068921376768,289.8073123541808,2.0235906999138566,0.36757491439040235,17.360903,4874.1685,2803.3807506453236
1636148068921376768,289.8004821498824,2.0189145117902836,0.19990755386220155,17.419703,4885.935,5155.474869995205
1636148068921376768,289.79870491756884,2.0246555034169993,0.17395691161290758,17.585701,4687.3438,5923.370079484422
1636148068921376768,289.79281020303114,2.020833882555131,0.471419979232371,15.165188,6558.9736,2186.04796340721
1636148068921376768,289.82104566930997,2.020988135125956,0.06313269335792814,18.900768,4068.248,16323.569470643575
1636148068921376768,289.81601968995847,2.024601538594976,1.2278180847922647E-4,18.075771,4731.868,8392278.270693636
1636148068921376768,289.8203280364119,2.029339321795221,0.21845003765561893,18.738806,3951.4084,4716.182103619919
1636148068921376768,289.3895831633377,1.5679171803767937,1.284743238357329,17.440325,4404.8237,814.8639503533174
1636148068921376768,289.3854499401547,1.5691885863358326,0.579937155580063,17.17762,4559.2295,1805.099076899252
1636148068921376768,289.81685146495244,2.021165819129071,0.3104716853201201,16.051868,5593.861,3319.281851307986
1636148068921376768,289.8228828416244,2.0259882562277136,1.1988631918973784,17.038784,4531.126,859.4572248456734
1636148068921376768,289.8103572018624,2.0232834834838527,0.14268545881667455,14.379276,3835.7234,7221.931092580976
1636148068921376768,289.8132646577954,2.02789446753363,0.49872544005007025,16.739477,4838.0615,2065.865449975044
1636148068921376768,289.8176847968455,2.031860327376161,0.2062276218077296,17.719389,4980.14,4995.250017194188
